Year,Area,Inven,List
2020,"huntington-ashland, wv-ky-oh",7.023411371,150000
2020,"chicago-naperville-elgin, il-in-wi",80.93645485,349000
2020,"hattiesburg, ms",26.42140468,255000
2020,"tulsa, ok",55.51839465,282000
2020,"santa fe, nm",26.08695652,650000
2020,"mobile, al",45.48494983,214900
2020,"redding, ca",27.42474916,399900
2020,"jacksonville, fl",23.7458194,320000
2020,"durham-chapel hill, nc",48.49498328,440000
2020,"chambersburg-waynesboro, pa",80.93645485,245000
2020,"elizabethtown-fort knox, ky",86.62207358,249000
2020,"chico, ca",64.54849498,419900
2020,"panama city, fl",3.344481605,332900
2020,"bangor, me",29.43143813,189000
2020,"knoxville, tn",40.46822742,329900
2020,"anchorage, ak",69.56521739,335000
2020,"macon, ga",32.44147157,197900
2020,"lafayette, la",4.013377926,234500
2020,"wichita falls, tx",76.58862876,169900
2020,"huntsville, al",59.19732441,300000
2020,"tallahassee, fl",59.19732441,249900
2020,"urban honolulu, hi",14.04682274,619000
2020,"cape coral-fort myers, fl",6.688963211,335000
2020,"san luis obispo-paso robles-arroyo grande, ca",32.44147157,800000
2020,"vallejo-fairfield, ca",89.63210702,505000
2020,"lansing-east lansing, mi",69.56521739,205000
2020,"columbia, mo",80.93645485,285000
2020,"youngstown-warren-boardman, oh-pa",40.46822742,135000
2020,"spartanburg, sc",38.1270903,247405
2020,"alexandria, la",44.14715719,219000
2020,"las cruces, nm",45.48494983,239000
2020,"portland-vancouver-hillsboro, or-wa",80.93645485,500000
2020,"south bend-mishawaka, in-mi",40.46822742,245000
2020,"brownsville-harlingen, tx",1.337792642,255000
2020,"lebanon, pa",51.83946488,250000
2020,"yuma, az",72.57525084,255000
2020,"peoria, il",40.46822742,129900
2020,"prescott, az",15.38461538,539000
2020,"milwaukee-waukesha-west allis, wi",72.57525084,345900
2020,"muskegon, mi",60.2006689,229000
2020,"barnstable town, ma",14.04682274,649900
2020,"columbus, oh",92.64214047,316336
2020,"hagerstown-martinsburg, md-wv",32.44147157,259900
2020,"decatur, al",72.57525084,229000
2020,"manchester-nashua, nh",96.65551839,399900
2020,"ocala, fl",0.668896321,215000
2020,"appleton, wi",69.56521739,289900
2020,"jackson, mi",64.54849498,179900
2020,"monroe, la",16.72240803,225000
2020,"little rock-north little rock-conway, ar",76.58862876,237500
2020,"bakersfield, ca",92.64214047,299500
2020,"pottsville, pa",55.51839465,110000
2020,"tucson, az",64.54849498,324900
2020,"oxnard-thousand oaks-ventura, ca",76.58862876,850000
2020,"albany-schenectady-troy, ny",15.38461538,339900
2020,"johnson city, tn",64.54849498,284950
2020,"jacksonville, nc",32.44147157,229900
2020,"midland, tx",51.83946488,325000
2020,"chattanooga, tn-ga",29.43143813,335000
2020,"odessa, tx",55.51839465,275000
2020,"winston-salem, nc",32.44147157,308080
2020,"reading, pa",95.98662207,269900
2020,"sioux city, ia-ne-sd",17.72575251,224900
2020,"eau claire, wi",64.54849498,254900
2020,"tupelo, ms",8.026755853,215000
2020,"hilton head island-bluffton-beaufort, sc",4.347826087,423000
2020,"topeka, ks",98.66220736,149900
2020,"crestview-fort walton beach-destin, fl",20.06688963,449900
2020,"fort collins, co",62.20735786,464801
2020,"torrington, ct",40.46822742,375900
2020,"omaha-council bluffs, ne-ia",69.56521739,311000
2020,"niles-benton harbor, mi",23.7458194,358750
2020,"dallas-fort worth-arlington, tx",64.54849498,359990
2020,"washington-arlington-alexandria, dc-va-md-wv",98.99665552,525000
2020,"pittsburgh, pa",44.81605351,249900
2020,"blacksburg-christiansburg-radford, va",14.04682274,279400
2020,"merced, ca",45.48494983,350000
2020,"yuba city, ca",55.51839465,386000
2020,"east stroudsburg, pa",32.44147157,225000
2020,"cincinnati, oh-ky-in",72.57525084,327500
2020,"college station-bryan, tx",7.023411371,265000
2020,"dover, de",20.06688963,296900
2020,"davenport-moline-rock island, ia-il",0.334448161,159900
2020,"boise city, id",87.95986622,400000
2020,"ogden-clearfield, ut",96.65551839,436400
2020,"scranton--wilkes-barre--hazleton, pa",29.43143813,190900
2020,"akron, oh",64.54849498,189900
2020,"clarksville, tn-ky",92.64214047,259128
2020,"myrtle beach-conway-north myrtle beach, sc-nc",4.347826087,259900
2020,"baltimore-columbia-towson, md",80.93645485,349900
2020,"port st. lucie, fl",11.37123746,310000
2020,"rapid city, sd",32.44147157,329000
2020,"yakima, wa",72.57525084,389000
2020,"tuscaloosa, al",32.44147157,252900
2020,"augusta-richmond county, ga-sc",40.46822742,249500
2020,"rockford, il",69.56521739,169900
2020,"st. cloud, mn",51.83946488,258000
2020,"palm bay-melbourne-titusville, fl",29.43143813,310000
2020,"punta gorda, fl",5.685618729,279900
2020,"seattle-tacoma-bellevue, wa",95.98662207,625000
2020,"lafayette-west lafayette, in",85.6187291,279000
2020,"hickory-lenoir-morganton, nc",62.20735786,299900
2020,"lincoln, ne",13.04347826,328500
2020,"ann arbor, mi",40.46822742,393640
2020,"riverside-san bernardino-ontario, ca",64.54849498,459000
2020,"lancaster, pa",64.54849498,334990
2020,"atlantic city-hammonton, nj",19.06354515,254900
2020,"el paso, tx",38.1270903,215450
2020,"monroe, mi",64.54849498,239900
2020,"savannah, ga",21.73913043,319900
2020,"indianapolis-carmel-anderson, in",62.20735786,299500
2020,"new york-newark-jersey city, ny-nj-pa",45.48494983,619000
2020,"grand junction, co",32.44147157,435000
2020,"allentown-bethlehem-easton, pa-nj",92.64214047,279500
2020,"grand rapids-wyoming, mi",69.56521739,309900
2020,"boston-cambridge-newton, ma-nh",87.95986622,678400
2020,"new orleans-metairie, la",19.06354515,324000
2020,"laredo, tx",64.54849498,199990
2020,"miami-fort lauderdale-west palm beach, fl",1.672240803,405000
2020,"burlington-south burlington, vt",27.42474916,370000
2020,"killeen-temple, tx",60.2006689,250000
2020,"charleston, wv",6.02006689,160695
2020,"san jose-sunnyvale-santa clara, ca",96.65551839,1199800
2020,"provo-orem, ut",80.93645485,479900
2020,"oklahoma city, ok",55.51839465,269800
2020,"kennewick-richland, wa",80.93645485,405000
2020,"pensacola-ferry pass-brent, fl",60.2006689,299000
2020,"eugene, or",72.57525084,425000
2020,"fort wayne, in",92.64214047,233000
2020,"daphne-fairhope-foley, al",13.04347826,370000
2020,"springfield, mo",80.93645485,250000
2020,"pittsfield, ma",9.698996656,449900
2020,"charleston-north charleston, sc",21.73913043,474500
2020,"terre haute, in",29.43143813,114900
2020,"eureka-arcata-fortuna, ca",76.58862876,400000
2020,"stockton-lodi, ca",85.6187291,457950
2020,"modesto, ca",87.95986622,425000
2020,"san francisco-oakland-hayward, ca",92.64214047,1025000
2020,"athens-clarke county, ga",62.20735786,324990
2020,"des moines-west des moines, ia",38.1270903,275000
2020,"lake charles, la",4.347826087,221140
2020,"sebastian-vero beach, fl",3.678929766,344999
2020,"waterloo-cedar falls, ia",29.43143813,176000
2020,"tyler, tx",48.49498328,309500
2020,"los angeles-long beach-anaheim, ca",51.83946488,999000
2020,"beaumont-port arthur, tx",38.1270903,216900
2020,"amarillo, tx",40.46822742,270000
2020,"atlanta-sandy springs-roswell, ga",62.20735786,354560
2020,"santa cruz-watsonville, ca",55.51839465,1099995
2020,"jefferson city, mo",38.1270903,199900
2020,"dayton, oh",89.63210702,199500
2020,"greenville-anderson-mauldin, sc",32.44147157,289000
2020,"traverse city, mi",8.026755853,389900
2020,"hilo, hi",2.341137124,450000
2020,"green bay, wi",44.81605351,279900
2020,"minneapolis-st. paul-bloomington, mn-wi",91.63879599,360000
2020,"auburn-opelika, al",27.42474916,295000
2020,"lakeland-winter haven, fl",23.7458194,245000
2020,"coeur d'alene, id",89.63210702,490000
2020,"hartford-west hartford-east hartford, ct",72.57525084,299000
2020,"raleigh, nc",76.58862876,386000
2020,"morgantown, wv",15.38461538,279000
2020,"champaign-urbana, il",20.06688963,194900
2020,"concord, nh",62.20735786,365000
2020,"fargo, nd-mn",48.49498328,269900
2020,"north port-sarasota-bradenton, fl",11.37123746,369900
2020,"harrisburg-carlisle, pa",91.63879599,255000
2020,"joplin, mo",72.57525084,174900
2020,"kahului-wailuku-lahaina, hi",2.675585284,798000
2020,"canton-massillon, oh",86.62207358,179900
2020,"sioux falls, sd",80.93645485,250000
2020,"tuscaloosa, al",27.090301,256950
2020,"rockford, il",70.90301003,172400
2020,"san diego-carlsbad, ca",89.63210702,792450
2020,"fayetteville-springdale-rogers, ar-mo",38.79598662,299450
2020,"birmingham-hoover, al",46.82274247,274950
2020,"charlotte-concord-gastonia, nc-sc",67.22408027,369500
2020,"worcester, ma-ct",81.60535117,387000
2020,"new haven-milford, ct",84.61538462,290000
2020,"morgantown, wv",9.030100334,282950
2020,"york-hanover, pa",80.60200669,260265
2020,"lakeland-winter haven, fl",20.06688963,239499.5
2020,"coeur d'alene, id",89.63210702,479072.5
2020,"albany, ga",8.695652174,139900
2020,"minneapolis-st. paul-bloomington, mn-wi",87.95986622,367000
2020,"wilmington, nc",20.06688963,368035.5
2020,"beaumont-port arthur, tx",69.56521739,212400
2020,"santa cruz-watsonville, ca",68.56187291,1098500
2020,"madison, wi",57.19063545,377450
2020,"atlanta-sandy springs-roswell, ga",60.53511706,350212.5
2020,"san luis obispo-paso robles-arroyo grande, ca",24.08026756,787500
2020,"vallejo-fairfield, ca",94.64882943,502499.5
2020,"amarillo, tx",47.82608696,278250
2020,"gainesville, ga",35.78595318,344500
2020,"salt lake city, ut",94.64882943,502450
2020,"greensboro-high point, nc",36.78929766,298495
2020,"dayton, oh",86.28762542,199500
2020,"los angeles-long beach-anaheim, ca",49.83277592,994104
2020,"austin-round rock, tx",77.9264214,392223
2020,"providence-warwick, ri-ma",61.8729097,434450
2020,"columbia, sc",74.5819398,250000
2020,"baton rouge, la",11.0367893,265000
2020,"punta gorda, fl",6.688963211,279000
2020,"hickory-lenoir-morganton, nc",36.78929766,292400
2020,"kansas city, mo-ks",52.84280936,350975
2020,"evansville, in-ky",48.49498328,189450
2020,"trenton, nj",64.54849498,425000
2020,"johnstown, pa",17.05685619,82000
2020,"detroit-warren-dearborn, mi",91.63879599,279950
2020,"olympia-tumwater, wa",98.66220736,399925
2020,"homosassa springs, fl",13.71237458,229900
2020,"north port-sarasota-bradenton, fl",5.685618729,368779.5
2020,"canton-massillon, oh",87.95986622,189950
2020,"fayetteville, nc",52.5083612,219750
2020,"des moines-west des moines, ia",35.11705686,277866
2020,"phoenix-mesa-scottsdale, az",61.8729097,411565
2020,"la crosse-onalaska, wi-mn",68.56187291,298350
2020,"roanoke, va",30.10033445,288725
2020,"muskegon, mi",61.8729097,239900
2020,"houston-the woodlands-sugar land, tx",52.84280936,327680
2020,"eugene, or",57.19063545,426250
2020,"bremerton-silverdale, wa",93.31103679,499950
2020,"savannah, ga",18.06020067,315995
2020,"eau claire, wi",60.53511706,251650
2020,"billings, mt",81.60535117,350000
2020,"odessa, tx",52.84280936,279450
2020,"grand rapids-wyoming, mi",74.5819398,314950
2020,"ottawa-peru, il",26.42140468,137750
2020,"cincinnati, oh-ky-in",70.90301003,339900
2020,"kalamazoo-portage, mi",49.83277592,299900
2020,"palm bay-melbourne-titusville, fl",27.090301,304942.5
2020,"texarkana, tx-ar",46.82274247,204900
2020,"fresno, ca",87.95986622,351994
2020,"kingsport-bristol-bristol, tn-va",22.40802676,240812
2020,"joplin, mo",76.58862876,162450
2020,"fargo, nd-mn",73.24414716,269900
2020,"the villages, fl",30.10033445,294000
2020,"memphis, tn-ms-ar",60.53511706,260000
2020,"rocky mount, nc",12.37458194,196700
2020,"bloomington, in",40.13377926,354900
2020,"lake charles, la",8.361204013,225000
2020,"sebastian-vero beach, fl",7.023411371,331832.5
2020,"claremont-lebanon, nh-vt",9.364548495,322250
2020,"cleveland-elyria, oh",55.51839465,235000
2020,"waterloo-cedar falls, ia",45.81939799,178500
2020,"chambersburg-waynesboro, pa",55.51839465,241200
2020,"macon, ga",40.13377926,182500
2020,"knoxville, tn",40.13377926,329900
2020,"new york-newark-jersey city, ny-nj-pa",31.10367893,594000
2020,"hilton head island-bluffton-beaufort, sc",2.006688963,427400
2020,"new orleans-metairie, la",18.06020067,315000
2020,"charlottesville, va",4.347826087,489000
2020,"lafayette, la",3.344481605,227000
2020,"youngstown-warren-boardman, oh-pa",33.77926421,131450
2020,"modesto, ca",69.56521739,402475
2020,"pittsfield, ma",20.06688963,449450
2020,"eureka-arcata-fortuna, ca",69.56521739,385000
2020,"huntsville, al",54.51505017,297659.5
2020,"tallahassee, fl",67.22408027,249900
2020,"charleston-north charleston, sc",21.40468227,462500
2020,"peoria, il",29.09698997,135000
2020,"hagerstown-martinsburg, md-wv",35.78595318,249945
2020,"ocala, fl",0.668896321,210175
2020,"san jose-sunnyvale-santa clara, ca",97.65886288,1217500
2020,"provo-orem, ut",61.8729097,453250
2020,"appleton, wi",52.84280936,302000
2020,"jackson, mi",77.9264214,189450
2020,"little rock-north little rock-conway, ar",64.54849498,232500
2020,"kennewick-richland, wa",80.60200669,416500
2020,"monroe, la",27.090301,229000
2020,"pensacola-ferry pass-brent, fl",64.54849498,299945
2020,"charleston, wv",7.357859532,159900
2020,"killeen-temple, tx",54.51505017,249000
2020,"albany-schenectady-troy, ny",12.37458194,341050
2020,"pottsville, pa",81.60535117,109150
2020,"bakersfield, ca",89.63210702,289900
2020,"burlington-south burlington, vt",44.14715719,379000
2020,"montgomery, al",15.71906355,239950
2020,"cedar rapids, ia",40.13377926,229950
2020,"tupelo, ms",5.685618729,219900
2020,"sioux city, ia-ne-sd",38.79598662,236725
2020,"allentown-bethlehem-easton, pa-nj",97.65886288,278145
2020,"indianapolis-carmel-anderson, in",67.22408027,302500
2020,"grand junction, co",31.10367893,438450
2020,"blacksburg-christiansburg-radford, va",22.40802676,283637.5
2020,"east stroudsburg, pa",24.08026756,219400
2020,"yuba city, ca",34.11371237,389950
2020,"lubbock, tx",96.32107023,252250
2020,"chicago-naperville-elgin, il-in-wi",85.28428094,348450
2020,"pittsburgh, pa",48.16053512,249900
2020,"washington-arlington-alexandria, dc-va-md-wv",98.99665552,529945
2020,"dallas-fort worth-arlington, tx",70.90301003,359700
2020,"jacksonville, fl",25.75250836,319287.5
2020,"durham-chapel hill, nc",42.14046823,438245
2020,"niles-benton harbor, mi",34.11371237,359150
2020,"el paso, tx",24.08026756,217725
2020,"topeka, ks",100,136250
2020,"riverside-san bernardino-ontario, ca",49.83277592,449950
2020,"atlantic city-hammonton, nj",4.682274247,254950
2020,"monroe, mi",77.9264214,227945
2020,"fort collins, co",70.90301003,464775
2020,"lancaster, pa",86.28762542,324700
2020,"crestview-fort walton beach-destin, fl",18.06020067,463500
2020,"springfield, ma",64.54849498,349900
2020,"oshkosh-neenah, wi",57.19063545,261750
2020,"state college, pa",48.49498328,322400
2020,"spokane-spokane valley, wa",81.60535117,398450
2020,"denver-aurora-lakewood, co",94.64882943,544250
2020,"wausau, wi",70.90301003,218100
2020,"elkhart-goshen, in",77.9264214,259900
2020,"bend-redmond, or",35.78595318,469900
2020,"bismarck, nd",46.82274247,279850
2020,"portland-south portland, me",73.24414716,429532.5
2020,"utica-rome, ny",11.0367893,169900
2020,"urban honolulu, hi",16.72240803,620000
2020,"terre haute, in",30.10033445,127499.5
2020,"gainesville, fl",40.13377926,287500
2020,"jefferson city, mo",44.14715719,199900
2020,"spartanburg, sc",24.08026756,239994.5
2020,"san francisco-oakland-hayward, ca",98.3277592,1050000
2020,"south bend-mishawaka, in-mi",45.81939799,242450
2020,"stockton-lodi, ca",73.24414716,449950
2020,"lansing-east lansing, mi",64.54849498,214950
2020,"las cruces, nm",38.79598662,242000
2020,"portland-vancouver-hillsboro, or-wa",76.58862876,499900
2020,"columbia, mo",87.62541806,290000
2020,"alexandria, la",11.0367893,218000
2020,"daphne-fairhope-foley, al",13.37792642,369425
2020,"barnstable town, ma",10.03344482,649000
2020,"yuma, az",36.78929766,252448.5
2020,"prescott, az",21.40468227,499850
2020,"decatur, al",91.97324415,207000
2020,"milwaukee-waukesha-west allis, wi",70.90301003,362400
2020,"manchester-nashua, nh",86.28762542,417950
2020,"lebanon, pa",49.83277592,259228
2020,"fort wayne, in",94.31438127,234900
2020,"springfield, mo",55.51839465,254900
2020,"bellingham, wa",57.19063545,472000
2020,"columbus, oh",91.97324415,331950
2020,"brownsville-harlingen, tx",3.010033445,267437.5
2020,"oklahoma city, ok",74.5819398,284279
2020,"reading, pa",91.97324415,272388.5
2020,"chattanooga, tn-ga",31.10367893,339450
2020,"boston-cambridge-newton, ma-nh",93.31103679,675000
2020,"miami-fort lauderdale-west palm beach, fl",1.003344482,403520
2020,"winston-salem, nc",33.11036789,315000
2020,"midland, tx",63.5451505,339500
2020,"oxnard-thousand oaks-ventura, ca",64.54849498,853950
2020,"tucson, az",51.50501672,325000
2020,"jacksonville, nc",40.13377926,227000
2020,"johnson city, tn",55.51839465,264950
2020,"laredo, tx",48.49498328,199200
2020,"visalia-porterville, ca",44.14715719,287000
2020,"medford, or",29.09698997,464000
2020,"lake havasu city-kingman, az",25.75250836,324750
